NAN	5	12	4	1	4	4	5	7	NAN	
NAN	16	9	1	7	2	5	11	4	NAN	
NAN	14	9	0	3	3	2	3	8	NAN	
NAN	16	6	0	4	2	1	7	8	NAN	
NAN	10	21	3	7	4	5	5	4	NAN	
NAN	14	14	4	1	0	3	4	5	NAN	
NAN	13	8	2	1	4	1	6	5	NAN	
NAN	10	11	2	2	1	4	9	3	NAN	
NAN	12	4	4	0	3	2	7	6	NAN	
NAN	8	9	2	3	1	3	7	7	NAN	
NAN	20	8	5	2	0	3	4	5	NAN	
NAN	11	14	3	3	0	5	4	7	NAN	
NAN	14	10	1	2	0	4	3	6	NAN	
NAN	18	14	3	0	1	1	5	5	NAN	
NAN	7	15	3	3	1	0	8	4	NAN	
NAN	10	8	2	2	2	4	8	7	NAN	
NAN	12	16	3	3	2	1	4	1	NAN	
NAN	11	14	1	3	1	1	6	7	NAN	
NAN	12	9	3	1	3	4	8	3	NAN	
NAN	6	14	5	3	3	1	7	3	NAN	
NAN	9	14	1	1	1	0	4	3	NAN	
NAN	13	11	3	1	1	2	3	11	NAN	
NAN	14	12	3	0	0	2	7	6	NAN	
NAN	7	12	2	3	2	2	2	2	NAN	
NAN	9	8	4	3	2	1	3	8	NAN	
NAN	8	7	2	2	2	0	6	4	NAN	
NAN	7	6	2	1	1	0	6	2	NAN	
NAN	12	5	3	2	0	2	5	3	NAN	
NAN	8	10	4	1	3	4	5	2	NAN	
NAN	8	4	1	3	2	2	5	3	NAN	
NAN	9	7	1	0	0	2	3	4	NAN	
NAN	7	3	1	2	1	1	10	3	NAN	
NAN	1	8	1	3	3	1	2	4	NAN	
NAN	6	8	0	1	2	1	5	4	NAN	
NAN	4	6	1	1	0	4	0	3	NAN	
NAN	3	4	1	2	1	2	2	1	NAN	
NAN	4	6	4	2	1	2	2	3	NAN	
NAN	3	3	1	2	1	2	1	3	NAN	
NAN	6	6	3	2	5	4	2	3	NAN	
NAN	6	3	2	3	3	6	3	4	NAN	
NAN	4	1	3	0	0	2	3	2	NAN	
NAN	60	73	41	50	44	61	43	50	NAN	
